,url,product_code,tltle,price_main,stock,Крепость,Бренд,Сорта винограда,Регион,Вино,Насыщенность,Объем,Глубина цвета,Производитель,Сайт производителя,Подходит к,Температура сервировки,Вкус,product_type,price_discount,Сайт бренда,Потенциал хранения,Страна производства,Органическое,Биодинамическое,Игристое вино/шампанское,Разновидность
1904,https://winestyle.ru/products/Phantom-Krasnostop-Zolotovskiy-Cabernet-Sauvignon-30-70-2018-1500.html,Артикул: в173697,"""Phantom"" Krasnostop Zolotovskiy/Cabernet Sauvignon 30/70, 2018, 1.5 литра",24 990 ₽,in_stock,14 %,Фантом,Каберне Совиньон; Красностоп Золотовский,Россия; Ростовская область; Константиновский район,Красное; Сухое,полнотелое,1.5 л,тёмное,Винодельня Ведерниковъ,http://www.vedernikovwine.ru/,мясо; дичь; жареное мясо; сыры; говядина; оленина; баранина; мясо диких животных,15–18 °С,фруктовый; пряный/острый; насыщенный/интенсивный; терпкий; долгий/продолжительный; теплый; танинный; щедрый,wine,,,,,,,,
1905,https://winestyle.ru/products/Vino-Pobedy-Chardonnay-Semi-Sweet.html,Артикул: в243284,"""Vino Pobedy"" Chardonnay Semi-Sweet, 750 мл",319 ₽,in_stock,12 %,Вино Победы,Шардоне,Россия; Краснодарский край,Белое; Полусладкое,лёгкое,0.75 л,светлое,Южная Винная Компания (ЮВК),http://swcrussia.com/,закуски; выпечка; фруктовые салаты,10–12 °С,фруктовый; легкое; округлый; мягкий; сбалансированный; гармоничный; сладковатый,wine,,,,,,,,
1906,https://winestyle.ru/products/Bakhchisarai-Wine-Cellars-White-Semi-Sweet.html,Артикул: в253845,"""Bakhchisarai Wine Cellars"" White Semi-Sweet, 750 мл",379 ₽,in_stock,11.2 %,Бахчисарайские Винные Погреба,Белые сорта винограда,Россия; Крым,Белое; Полусладкое,среднее,0.75 л,светлое,Винодельня Аскери,,рыба; аперитив; морепродукты/дары моря; паста; закуски; ризотто; овощи,10–12 °С,фруктовый; цветочный; сбалансированный; сладковатый; сдержанный,wine,,,,,,,,
1907,https://winestyle.ru/products/Santo-Stefano-Bianco-Zero-in-can.html,Артикул: в228005,"""Санто Стефано"" Бьянко Зеро, в жестяной банке, 0.25 литра",159 ₽,in_stock,Безалкогольное - 0.0%,Santo Stefano,,Россия; Раменское,Игристый винный напиток,лёгкое,250 мл,светлое,Евразийская Алкогольная Группа,,десерты; фрукты; лед; напитки на каждый день,6–8 °С,фруктовый; сладкий; гармоничный; освежающий,wine,,http://www.santostefano.ru,,,,,,
1908,https://winestyle.ru/products/Dolina-Almy-Pinot-Noir-Tempranillo.html,Артикул: в251022,"""Dolina Almy"" Pinot Noir-Tempranillo, 750 мл",579 ₽,in_stock,12.5 %,Долина Альмы,Пино Нуар; Темпранильо; Другие сорта,Россия; Крым,Красное; Сухое,среднее,0.75 л,насыщенное,Alma Valley,http://alma-valley.ru/,мясо,16–18 °С,свежий; сочный; ягоды; пряный/острый; древесный; терпкий; бархатистый,wine,,,,,,,,
1909,https://winestyle.ru/products/Tristoria-Merlot-2022.html,Артикул: в243715,"""Tristoria"" Merlot, 2022, 750 мл",639 ₽,in_stock,13.5 %,Тристория,Мерло,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,тёмное,Новотерра,,мясо; говядина; баранина; грузинская кухня,18–20 °С,фруктовый; специи/пряности; смола; кора; яркий; насыщенный/интенсивный; приятный; гармоничный; пикантный,wine,,,,,,,,
1910,https://winestyle.ru/products/Krymskaya-Trapeza-Muscat.html,Артикул: в112473,"""Krymskaya Trapeza"" Muscat, 750 мл",539 ₽,in_stock,12 %,Крымская трапеза,Мускат,Россия; Краснодарский край; Крымск,Белое; Полусладкое,лёгкое,0.75 л,светлое,Олимп,https://olimpwine.ru,сыры; закуски; фрукты,10-12 °С,свежий; сочный; виноград; округлый; сладковатый; гладкий; нежный,wine,,,,,,,,
1911,https://winestyle.ru/products/Krymskaya-Trapeza-Cabernet.html,Артикул: в112474,"""Krymskaya Trapeza"" Cabernet, 750 мл",519 ₽,in_stock,12 %,Крымская трапеза,Каберне Совиньон,Россия; Крым,Красное; Сухое,среднее,0.75 л,насыщенное,КВКК Бахчисарай,http://bahchisaray.ru/,мясо; дичь; сыры,18-20 °С,мягкий; терпкий; гармоничный,wine,,,,,,,,
1912,https://winestyle.ru/products/Tour-de-Lumiere-Nouveau-2024.html,Артикул: в251230,"""Tour de Lumiere"" Nouveau, 2024, 750 мл",679 ₽,in_stock,12 %,,Саперави,Россия; Краснодарский край,Красное; Сухое,лёгкое,0.75 л,насыщенное,Олимп,https://olimpwine.ru,птица; красное мясо; барбекю; легкие блюда; пикник,14–16 °C,фруктовый; ягоды; яркий; сбалансированный; долгий/продолжительный; тонкий,wine,,,,,,,,
1913,https://winestyle.ru/products/Samarli-Muscat.html,Артикул: в244472,"""Samarli"" Muscat, 750 мл",499 ₽,in_stock,10 %,Самарли,Мускат,Россия; Крым,Белое; Сухое,лёгкое,0.75 л,бледное,Атанель,,рыба; белое мясо; салат; пикник,10–12 °С,персик; абрикос; яблоки; желтая слива; леденцы; чистый,wine,,,,,,,,
1914,https://winestyle.ru/products/Good-Steak-Chardonnay.html,Артикул: в125297,"""Гуд Стейк"" Шардоне, 750 мл",599 ₽,in_stock,12 %,Good Steak,Шардоне,Россия; Краснодарский край,Белое; Сухое,лёгкое,0.75 л,светлое,Олимп,https://olimpwine.ru,птица; рыба; аперитив; закуски; суши; мягкие сыры; сашими; артишок; оливки/маслины,10–12 °С,цитрусовые; груша; округлый; сбалансированный,wine,,,1-2 года,,,,,
1915,https://winestyle.ru/products/Chateau-Two-Seas-Cabernet-Sauvignon-Cabernet-Franc-Merlot.html,Артикул: в253800,"""Chateau Two Seas"" Cabernet Sauvignon-Cabernet Franc-Merlot, 750 мл",529 ₽,in_stock,11.7 %,Шато Двуморье,Каберне Совиньон; Каберне Фран; Мерло,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,тёмное,Тавинко,https://tavinco.ru,красное мясо; мясо на гриле; зрелые/выдержанные сыры; лазанья,16–18 °С,фруктовый; цветочный; сухой; округлый; сбалансированный; долгий/продолжительный,wine,,,,,,,,
1916,https://winestyle.ru/products/Alma-Valley-Solnce-Vozduh-Vinograd-White-Semisweet-2023.html,Артикул: в251728,"Alma Valley, ""Solnce, Vozduh, Vinograd"" White Semisweet, 2023, 750 мл",669 ₽,in_stock,13 %,"Солнце, Воздух, Виноград",Кокур; Коломбар; Совиньон Блан; Шардоне; Траминер,Россия; Крым,Белое; Полусладкое,среднее,0.75 л,светлое,Alma Valley,http://alma-valley.ru/,фуа-гра /паштет из гусиной печени; салат; сыры; фрукты; пирог; выпечка; паштет; сыр с плесенью; голубой сыр; зрелые/выдержанные сыры; печенье; ягоды; яблочный штрудель,10–12 °С,цветочный; абрикос; желтые фрукты; имбирь; мягкий,wine,,,,,,,,
1917,https://winestyle.ru/products/Crimean-Wines-Muscat-Rkatsiteli-750.html,Артикул: в199033,"""Crimean Wines"" Muscat Rkatsiteli, 750 мл",509 ₽,in_stock,12 %,Вина Крыма,Мускат; Ркацители,Россия; Крым,Белое; Полусладкое,лёгкое,0.75 л,светлое,Фотисаль,https://www.fotisal.ru,рыба; белое мясо; десерты; выпечка; фруктовый десерт,10–12 °С,фруктовый; пряный/острый; мед; мягкий; приятный; сбалансированный; гармоничный; сладковатый; нежный,wine,,,,,,,,
1918,https://winestyle.ru/products/Chateau-de-Capitale-Blanc-Sec.html,Артикул: в238782,"""Шато де Капиталь"" Белое Сухое, 750 мл",509 ₽,in_stock,12 %,Chateau de Capitale,Ркацители,Россия; Ставропольский край,Белое; Сухое,лёгкое,0.75 л,бледное,СХП Виноградное,https://вино26.рф,рыба; белое мясо; аперитив; морепродукты/дары моря; салат; овощи,10–12 °С,фруктовый; цветочный; свежий; сухой; легкое; приятный,wine,,,,,,,,
